_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,hedge,orig_hedge,hedge_gold,sentence,usage1,usage2
589156838,11/16/2014 00:38:51,false,1468769692,,11/16/2014 00:33:37,false,neodev,1.0,22012352,VEN,25,Caracas,181.183.235.82,no,propongo,,"Bien, pues total, que tengo una cancion en castellano (de Fito y Fitipaldis) que quiero traducir al frances, para pasarsela a mi profe de guitarra, y se lo <strong>propongo</strong>.",Propongo que esperemos unos momentos.,Propongo una reforma energética a nivel nacional.
589156839,11/16/2014 00:38:38,false,1468769473,,11/16/2014 00:37:27,false,clixsense,1.0,16669322,ESP,51,Sevilla,95.123.246.250,yes,gran parte,,"Por lo demás,encantado de que haya parado la nieve,freezing rain,blowing snow,chilling ""loquequieras"",etc...menos mal que me paso <strong>gran parte</strong> de la semana más al sur,que lo hace más llevadero.",Una gran parte de ustedes me conoce.,Otro
589156839,11/16/2014 00:45:23,false,1468774915,,11/16/2014 00:39:13,false,clixsense,1.0,6591664,MEX,09,Mexico,189.217.17.127,yes,gran parte,,"Por lo demás,encantado de que haya parado la nieve,freezing rain,blowing snow,chilling ""loquequieras"",etc...menos mal que me paso <strong>gran parte</strong> de la semana más al sur,que lo hace más llevadero.",Una gran parte de ustedes me conoce.,Otro
589156839,11/16/2014 01:19:31,false,1468804464,,11/16/2014 01:16:59,false,clixsense,1.0,21716641,ESP,60,Santa Pola,80.103.0.240,yes,gran parte,,"Por lo demás,encantado de que haya parado la nieve,freezing rain,blowing snow,chilling ""loquequieras"",etc...menos mal que me paso <strong>gran parte</strong> de la semana más al sur,que lo hace más llevadero.",Una gran parte de ustedes me conoce.,Otro
589156839,11/16/2014 01:28:36,false,1468812358,,11/16/2014 01:26:48,false,gifthunterclub,1.0,20656882,ESP,60,Valencia,95.121.232.175,yes,gran parte,,"Por lo demás,encantado de que haya parado la nieve,freezing rain,blowing snow,chilling ""loquequieras"",etc...menos mal que me paso <strong>gran parte</strong> de la semana más al sur,que lo hace más llevadero.",Una gran parte de ustedes me conoce.,Otro
589156840,11/16/2014 00:13:15,false,1468748497,,11/16/2014 00:11:29,false,clixsense,1.0,16669322,ESP,51,Sevilla,95.123.246.250,yes,de repente,,Merke... <strong>de repente</strong> no entiendo nada :-?,De repente sentí muchas ganas de jugar futbol.,Otro
589156840,11/16/2014 00:15:00,false,1468749933,,11/16/2014 00:11:22,false,clixsense,1.0,6591664,MEX,09,Mexico,189.217.17.127,no,de repente,,Merke... <strong>de repente</strong> no entiendo nada :-?,De repente sentí muchas ganas de jugar futbol.,Otro
589156840,11/16/2014 00:15:43,false,1468750505,,11/16/2014 00:12:14,false,neodev,1.0,22012352,VEN,25,Caracas,181.183.235.82,yes,de repente,,Merke... <strong>de repente</strong> no entiendo nada :-?,De repente sentí muchas ganas de jugar futbol.,Otro
589156841,11/16/2014 00:25:23,false,1468758322,,11/16/2014 00:23:34,false,neodev,1.0,22012352,VEN,25,Caracas,181.183.235.82,no,parcialmente,,Otra cosa es que esos gastos los asuma total o <strong>parcialmente</strong> el banco en beneficio del cliente y en otros casos el banco encima añade una comisión extra.,Lo que dices es parcialmente verdadero.,Otro
589156841,11/16/2014 00:27:02,false,1468759850,,11/16/2014 00:24:58,false,clixsense,1.0,16669322,ESP,51,Sevilla,95.123.246.250,yes,parcialmente,,Otra cosa es que esos gastos los asuma total o <strong>parcialmente</strong> el banco en beneficio del cliente y en otros casos el banco encima añade una comisión extra.,Lo que dices es parcialmente verdadero.,Otro
589156841,11/16/2014 00:28:35,false,1468761120,,11/16/2014 00:24:16,false,clixsense,1.0,14529443,MEX,08,Colima,201.138.170.20,yes,parcialmente,,Otra cosa es que esos gastos los asuma total o <strong>parcialmente</strong> el banco en beneficio del cliente y en otros casos el banco encima añade una comisión extra.,Lo que dices es parcialmente verdadero.,Otro
589156842,11/16/2014 00:39:12,false,1468770018,,11/16/2014 00:37:21,false,clixsense,1.0,6591664,MEX,09,Mexico,189.217.17.127,yes,parcialmente,,"Trabajé en España con un chico de Frankfurt que su antigua empresa de informática en Alemania lo contrataba <strong>parcialmente</strong>, y a tiempo completo porque el no quería.",Lo que dices es parcialmente verdadero.,Otro
589156842,11/16/2014 00:39:17,false,1468770124,,11/16/2014 00:37:56,false,clixsense,1.0,14529443,MEX,08,Colima,201.138.170.20,yes,parcialmente,,"Trabajé en España con un chico de Frankfurt que su antigua empresa de informática en Alemania lo contrataba <strong>parcialmente</strong>, y a tiempo completo porque el no quería.",Lo que dices es parcialmente verdadero.,Otro
589156842,11/16/2014 00:40:07,false,1468770640,,11/16/2014 00:37:11,false,neodev,1.0,19184141,ARG,"","",190.30.141.66,yes,parcialmente,,"Trabajé en España con un chico de Frankfurt que su antigua empresa de informática en Alemania lo contrataba <strong>parcialmente</strong>, y a tiempo completo porque el no quería.",Lo que dices es parcialmente verdadero.,Otro
589156843,11/15/2014 23:37:03,false,1468717200,,11/15/2014 23:35:37,false,clixsense,1.0,18569114,ESP,51,Cadiz,84.122.22.184,yes,reducido,,"En cuanto a la Ley Orgánica 10/2002, de 23 de diciembre, de Calidad de la Educación, si bien es cierto que dedica todo un artículo al derecho de los padres, éste queda <strong>reducido</strong> a la elección de centro y a que los hijos reciban la educación religiosa y moral que esté de acuerdo con sus convicciones[9].",El espacio para convivir es reducido.,Los fondos para el arte se han reducido.
589156843,11/15/2014 23:44:19,false,1468723502,,11/15/2014 23:41:19,false,neodev,1.0,21628557,MEX,09,Mexico,189.217.17.127,no,reducido,,"En cuanto a la Ley Orgánica 10/2002, de 23 de diciembre, de Calidad de la Educación, si bien es cierto que dedica todo un artículo al derecho de los padres, éste queda <strong>reducido</strong> a la elección de centro y a que los hijos reciban la educación religiosa y moral que esté de acuerdo con sus convicciones[9].",El espacio para convivir es reducido.,Los fondos para el arte se han reducido.
589156843,11/16/2014 00:00:03,false,1468737342,,11/15/2014 23:51:44,false,clixsense,1.0,18424108,ESP,56,Barcelona,80.30.124.117,no,reducido,,"En cuanto a la Ley Orgánica 10/2002, de 23 de diciembre, de Calidad de la Educación, si bien es cierto que dedica todo un artículo al derecho de los padres, éste queda <strong>reducido</strong> a la elección de centro y a que los hijos reciban la educación religiosa y moral que esté de acuerdo con sus convicciones[9].",El espacio para convivir es reducido.,Los fondos para el arte se han reducido.
589156844,11/16/2014 00:33:35,false,1468765313,,11/16/2014 00:31:35,false,clixsense,1.0,14529443,MEX,08,Colima,201.138.170.20,no,diria,,"Como <strong>diria</strong> mi madre, ¡Que con su pan se lo comán!",Yo diría que hay que esperar.,Mi padre diría que eso está mal.
589156844,11/16/2014 00:35:31,false,1468766935,,11/16/2014 00:31:13,false,neodev,1.0,21628557,MEX,09,Mexico,189.217.17.127,no,diria,,"Como <strong>diria</strong> mi madre, ¡Que con su pan se lo comán!",Yo diría que hay que esperar.,Mi padre diría que eso está mal.
589156844,11/16/2014 00:38:51,false,1468769693,,11/16/2014 00:33:37,false,neodev,1.0,22012352,VEN,25,Caracas,181.183.235.82,no,diria,,"Como <strong>diria</strong> mi madre, ¡Que con su pan se lo comán!",Yo diría que hay que esperar.,Mi padre diría que eso está mal.
589156845,11/15/2014 23:39:15,false,1468718689,,11/15/2014 23:38:03,false,clixsense,1.0,18569114,ESP,51,Cadiz,84.122.22.184,yes,debe,,A ver si nos enteramos de que España NO puede y NO <strong>debe</strong> gastar lo que NO tiene.,Debe de ser difícil para tu familia.,La casa debe construirse en dos semanas.
589156845,11/15/2014 23:45:53,false,1468724856,,11/15/2014 23:43:48,false,clixsense,1.0,20525885,ESP,59,San Sebastian,89.129.34.152,no,debe,,A ver si nos enteramos de que España NO puede y NO <strong>debe</strong> gastar lo que NO tiene.,Debe de ser difícil para tu familia.,La casa debe construirse en dos semanas.
589156845,11/15/2014 23:49:11,false,1468727606,,11/15/2014 23:43:57,false,neodev,1.0,20492264,MEX,18,Tepic,189.194.40.22,no,debe,,A ver si nos enteramos de que España NO puede y NO <strong>debe</strong> gastar lo que NO tiene.,Debe de ser difícil para tu familia.,La casa debe construirse en dos semanas.
589156846,11/16/2014 00:08:36,false,1468744334,,11/16/2014 00:06:21,false,clixsense,1.0,14529443,MEX,08,Colima,201.138.170.20,yes,bastante,,"Y como bien dice @solrac25581, no sabes nada de mi situacion, o por que he acabado haciendo trabajos basura... que conste que el trabajo en si es bonito... a mi, por lo menos, me gusta <strong>bastante</strong>, pero lo que no me gusta es las putadas de los compañeros a veces por ser de fuera que he tenido que sufrir.",Hay bastante trabajo por hacer.,Otro
589156846,11/16/2014 00:08:45,false,1468744461,,11/16/2014 00:06:38,false,clixsense,1.0,20525885,ESP,59,San Sebastian,89.129.34.152,yes,bastante,,"Y como bien dice @solrac25581, no sabes nada de mi situacion, o por que he acabado haciendo trabajos basura... que conste que el trabajo en si es bonito... a mi, por lo menos, me gusta <strong>bastante</strong>, pero lo que no me gusta es las putadas de los compañeros a veces por ser de fuera que he tenido que sufrir.",Hay bastante trabajo por hacer.,Otro
589156846,11/16/2014 00:12:12,false,1468747527,,11/16/2014 00:07:36,false,neodev,1.0,22012352,VEN,25,Caracas,181.183.235.82,no,bastante,,"Y como bien dice @solrac25581, no sabes nada de mi situacion, o por que he acabado haciendo trabajos basura... que conste que el trabajo en si es bonito... a mi, por lo menos, me gusta <strong>bastante</strong>, pero lo que no me gusta es las putadas de los compañeros a veces por ser de fuera que he tenido que sufrir.",Hay bastante trabajo por hacer.,Otro
589156847,11/15/2014 23:58:24,false,1468735990,,11/15/2014 23:56:26,false,clixsense,1.0,20525885,ESP,59,San Sebastian,89.129.34.152,yes,multiples,,Solicité el visado sin problemas y me dieron uno de 10 años con <strong>multiples</strong> entradas.,Tenemos múltiples servicios disponibles.,Otro
589156847,11/15/2014 23:58:59,false,1468736500,,11/15/2014 23:56:05,false,clixsense,1.0,14529443,MEX,08,Colima,201.138.170.20,yes,multiples,,Solicité el visado sin problemas y me dieron uno de 10 años con <strong>multiples</strong> entradas.,Tenemos múltiples servicios disponibles.,Otro
589156847,11/16/2014 00:11:28,false,1468746868,,11/16/2014 00:09:22,false,clixsense,1.0,16669322,ESP,51,Sevilla,95.123.246.250,yes,multiples,,Solicité el visado sin problemas y me dieron uno de 10 años con <strong>multiples</strong> entradas.,Tenemos múltiples servicios disponibles.,Otro
589156848,11/15/2014 23:31:00,false,1468712269,,11/15/2014 23:30:19,false,clixsense,1.0,18569114,ESP,51,Cadiz,84.122.22.184,yes,parece,,"A mí me <strong>parece</strong> bien cualquier fecha y lugar, fin de semana, jueves... en alguna casa, en la calle (mejor)...",Me parece que hay que esperar.,Te pareces a tu padre en esta foto.
589156848,11/15/2014 23:35:47,false,1468716372,,11/15/2014 23:33:14,false,clixsense,1.0,16669322,ESP,51,Sevilla,95.123.246.250,yes,parece,,"A mí me <strong>parece</strong> bien cualquier fecha y lugar, fin de semana, jueves... en alguna casa, en la calle (mejor)...",Me parece que hay que esperar.,Te pareces a tu padre en esta foto.
589156848,11/15/2014 23:37:14,false,1468717339,,11/15/2014 23:33:57,false,clixsense,1.0,6591664,MEX,09,Mexico,189.217.17.127,yes,parece,,"A mí me <strong>parece</strong> bien cualquier fecha y lugar, fin de semana, jueves... en alguna casa, en la calle (mejor)...",Me parece que hay que esperar.,Te pareces a tu padre en esta foto.
589156849,11/16/2014 00:10:25,false,1468745818,,11/16/2014 00:08:37,false,clixsense,1.0,14529443,MEX,08,Colima,201.138.170.20,no,espero,,"te mando el link de un grupo de facebook que ha hecho una chica de aqui del foro para que hagamos quedadas todos los que estamos por aqui un poco perdidos:  <strong>espero</strong> habertelo copiado bien, es privado asi que ella te acepta y ya esta ok? parece que estoy ya va tomando forma y nos vamos poniendo todos de acuerdo para vernos y salir un poquejo por Munich!! hay que hacernos la adaptacion mas facil!! agregalo tu tambien  SALUDOS!!",Espero que todo salga bien.,Espero una respuesta antes del Lunes.
589156849,11/16/2014 00:12:49,false,1468748110,,11/16/2014 00:09:55,false,clixsense,1.0,15301234,COL,34,Bogotá,181.54.81.246,yes,espero,,"te mando el link de un grupo de facebook que ha hecho una chica de aqui del foro para que hagamos quedadas todos los que estamos por aqui un poco perdidos:  <strong>espero</strong> habertelo copiado bien, es privado asi que ella te acepta y ya esta ok? parece que estoy ya va tomando forma y nos vamos poniendo todos de acuerdo para vernos y salir un poquejo por Munich!! hay que hacernos la adaptacion mas facil!! agregalo tu tambien  SALUDOS!!",Espero que todo salga bien.,Espero una respuesta antes del Lunes.
589156849,11/16/2014 00:12:53,false,1468748154,,11/16/2014 00:10:26,false,clixsense,1.0,14529443,MEX,08,Colima,201.138.170.20,no,espero,,"te mando el link de un grupo de facebook que ha hecho una chica de aqui del foro para que hagamos quedadas todos los que estamos por aqui un poco perdidos:  <strong>espero</strong> habertelo copiado bien, es privado asi que ella te acepta y ya esta ok? parece que estoy ya va tomando forma y nos vamos poniendo todos de acuerdo para vernos y salir un poquejo por Munich!! hay que hacernos la adaptacion mas facil!! agregalo tu tambien  SALUDOS!!",Espero que todo salga bien.,Espero una respuesta antes del Lunes.
589156849,11/16/2014 00:18:48,false,1468752998,,11/16/2014 00:09:48,false,neodev,1.0,21628557,MEX,09,Mexico,189.217.17.127,yes,espero,,"te mando el link de un grupo de facebook que ha hecho una chica de aqui del foro para que hagamos quedadas todos los que estamos por aqui un poco perdidos:  <strong>espero</strong> habertelo copiado bien, es privado asi que ella te acepta y ya esta ok? parece que estoy ya va tomando forma y nos vamos poniendo todos de acuerdo para vernos y salir un poquejo por Munich!! hay que hacernos la adaptacion mas facil!! agregalo tu tambien  SALUDOS!!",Espero que todo salga bien.,Espero una respuesta antes del Lunes.
589156850,11/16/2014 00:38:38,false,1468769479,,11/16/2014 00:37:27,false,clixsense,1.0,16669322,ESP,51,Sevilla,95.123.246.250,yes,principalmente,,"Tengo 2 niños y necesito saber sí hay algún colegio donde se hable <strong>principalmente</strong> español, ya qué la mayor tiene 7 años y la adaptación le sería más facil, el pequeño tiene 8 meses y no me preocupa.",El orégano se usa principalmente como condimento.,Otro
589156850,11/16/2014 00:45:23,false,1468774932,,11/16/2014 00:39:13,false,clixsense,1.0,6591664,MEX,09,Mexico,189.217.17.127,yes,principalmente,,"Tengo 2 niños y necesito saber sí hay algún colegio donde se hable <strong>principalmente</strong> español, ya qué la mayor tiene 7 años y la adaptación le sería más facil, el pequeño tiene 8 meses y no me preocupa.",El orégano se usa principalmente como condimento.,Otro
589156850,11/16/2014 01:19:31,false,1468804458,,11/16/2014 01:16:59,false,clixsense,1.0,21716641,ESP,60,Santa Pola,80.103.0.240,yes,principalmente,,"Tengo 2 niños y necesito saber sí hay algún colegio donde se hable <strong>principalmente</strong> español, ya qué la mayor tiene 7 años y la adaptación le sería más facil, el pequeño tiene 8 meses y no me preocupa.",El orégano se usa principalmente como condimento.,Otro
589156850,11/16/2014 01:28:36,false,1468812359,,11/16/2014 01:26:48,false,gifthunterclub,1.0,20656882,ESP,60,Valencia,95.121.232.175,yes,principalmente,,"Tengo 2 niños y necesito saber sí hay algún colegio donde se hable <strong>principalmente</strong> español, ya qué la mayor tiene 7 años y la adaptación le sería más facil, el pequeño tiene 8 meses y no me preocupa.",El orégano se usa principalmente como condimento.,Otro
589156851,11/15/2014 23:58:24,false,1468735992,,11/15/2014 23:56:26,false,clixsense,1.0,20525885,ESP,59,San Sebastian,89.129.34.152,no,algo,,"Solo pido que si <strong>algo</strong> no gusta yo lo discuto en privado, por que si yo creo actuo mal con alguien soy el primero en enviarle un privado disculpandome.",La situación es algo delicada.,Vi que algo se movía ayer por la noche.
589156851,11/15/2014 23:58:51,false,1468736380,,11/15/2014 23:56:17,false,clixsense,1.0,16669322,ESP,51,Sevilla,95.123.246.250,no,algo,,"Solo pido que si <strong>algo</strong> no gusta yo lo discuto en privado, por que si yo creo actuo mal con alguien soy el primero en enviarle un privado disculpandome.",La situación es algo delicada.,Vi que algo se movía ayer por la noche.
589156851,11/15/2014 23:58:59,false,1468736506,,11/15/2014 23:56:05,false,clixsense,1.0,14529443,MEX,08,Colima,201.138.170.20,yes,algo,,"Solo pido que si <strong>algo</strong> no gusta yo lo discuto en privado, por que si yo creo actuo mal con alguien soy el primero en enviarle un privado disculpandome.",La situación es algo delicada.,Vi que algo se movía ayer por la noche.
589156852,11/15/2014 23:29:34,false,1468711169,,11/15/2014 23:28:27,false,clixsense,1.0,18569114,ESP,51,Cadiz,84.122.22.184,yes,esencialmente,,"Que estén justificados o no, en este caso particular es otra cosa, pero <strong>esencialmente</strong> se reduce a eso.",La película es esencialmente una parodia.,Otro
589156852,11/15/2014 23:33:55,false,1468714919,,11/15/2014 23:31:58,false,clixsense,1.0,6591664,MEX,09,Mexico,189.217.17.127,yes,esencialmente,,"Que estén justificados o no, en este caso particular es otra cosa, pero <strong>esencialmente</strong> se reduce a eso.",La película es esencialmente una parodia.,Otro
589156852,11/15/2014 23:36:19,false,1468716763,,11/15/2014 23:31:49,false,clixsense,1.0,18424108,ESP,56,Barcelona,80.30.124.117,yes,esencialmente,,"Que estén justificados o no, en este caso particular es otra cosa, pero <strong>esencialmente</strong> se reduce a eso.",La película es esencialmente una parodia.,Otro
589156853,11/16/2014 00:35:05,false,1468766510,,11/16/2014 00:33:50,false,clixsense,1.0,14529443,MEX,08,Colima,201.138.170.20,no,casi,,Estoy pensando(<strong>casi</strong> decidida) a irme de au pair a USA pero tengo algunas dudas y miedos...,Ya casi no hay librerías en el pueblo.,Casi llego tarde a la junta.
589156853,11/16/2014 00:35:55,false,1468767232,,11/16/2014 00:34:25,false,clixsense,1.0,16669322,ESP,51,Sevilla,95.123.246.250,no,casi,,Estoy pensando(<strong>casi</strong> decidida) a irme de au pair a USA pero tengo algunas dudas y miedos...,Ya casi no hay librerías en el pueblo.,Casi llego tarde a la junta.
589156853,11/16/2014 00:38:46,false,1468769599,,11/16/2014 00:35:10,false,gifthunterclub,1.0,20656882,ESP,60,Valencia,95.121.232.175,no,casi,,Estoy pensando(<strong>casi</strong> decidida) a irme de au pair a USA pero tengo algunas dudas y miedos...,Ya casi no hay librerías en el pueblo.,Casi llego tarde a la junta.
589156854,11/15/2014 23:34:46,false,1468715617,,11/15/2014 23:34:04,false,clixsense,1.0,18569114,ESP,51,Cadiz,84.122.22.184,no,reducido,,¿Esto ha <strong>reducido</strong> el crimen?,El espacio para convivir es reducido.,Los fondos para el arte se han reducido.
589156854,11/15/2014 23:42:00,false,1468721480,,11/15/2014 23:39:19,false,clixsense,1.0,16669322,ESP,51,Sevilla,95.123.246.250,no,reducido,,¿Esto ha <strong>reducido</strong> el crimen?,El espacio para convivir es reducido.,Los fondos para el arte se han reducido.
589156854,11/15/2014 23:43:45,false,1468723061,,11/15/2014 23:38:26,false,neodev,1.0,20492264,MEX,18,Tepic,189.194.40.22,no,reducido,,¿Esto ha <strong>reducido</strong> el crimen?,El espacio para convivir es reducido.,Los fondos para el arte se han reducido.
589156855,11/15/2014 23:39:15,false,1468718676,,11/15/2014 23:38:03,false,clixsense,1.0,18569114,ESP,51,Cadiz,84.122.22.184,yes,esencialmente,,"son sujetos <strong>esencialmente</strong> sanos fisica y mentalmente, porque corren ultramaratones, si estuvieran todo el dia bebiendo cerveza y tumbados en el sofa no estarian sanos, no? digo yo vamos",La película es esencialmente una parodia.,Otro
589156855,11/15/2014 23:45:53,false,1468724862,,11/15/2014 23:43:48,false,clixsense,1.0,20525885,ESP,59,San Sebastian,89.129.34.152,yes,esencialmente,,"son sujetos <strong>esencialmente</strong> sanos fisica y mentalmente, porque corren ultramaratones, si estuvieran todo el dia bebiendo cerveza y tumbados en el sofa no estarian sanos, no? digo yo vamos",La película es esencialmente una parodia.,Otro
589156855,11/15/2014 23:49:11,false,1468727603,,11/15/2014 23:43:57,false,neodev,1.0,20492264,MEX,18,Tepic,189.194.40.22,yes,esencialmente,,"son sujetos <strong>esencialmente</strong> sanos fisica y mentalmente, porque corren ultramaratones, si estuvieran todo el dia bebiendo cerveza y tumbados en el sofa no estarian sanos, no? digo yo vamos",La película es esencialmente una parodia.,Otro
589156856,11/15/2014 23:29:34,false,1468711177,,11/15/2014 23:28:27,false,clixsense,1.0,18569114,ESP,51,Cadiz,84.122.22.184,yes,algunos,,"Puede que <strong>algunos</strong> podemos irnos a Noruega, Rusia o Madagascar y si las cosas nos salen mal volver y ya está.",Algunos dicen que murió ahogado.,Otro
589156856,11/15/2014 23:33:55,false,1468714912,,11/15/2014 23:31:58,false,clixsense,1.0,6591664,MEX,09,Mexico,189.217.17.127,yes,algunos,,"Puede que <strong>algunos</strong> podemos irnos a Noruega, Rusia o Madagascar y si las cosas nos salen mal volver y ya está.",Algunos dicen que murió ahogado.,Otro
589156856,11/15/2014 23:36:19,false,1468716761,,11/15/2014 23:31:49,false,clixsense,1.0,18424108,ESP,56,Barcelona,80.30.124.117,no,algunos,,"Puede que <strong>algunos</strong> podemos irnos a Noruega, Rusia o Madagascar y si las cosas nos salen mal volver y ya está.",Algunos dicen que murió ahogado.,Otro
589156857,11/16/2014 00:31:33,false,1468763455,,11/16/2014 00:28:37,false,clixsense,1.0,14529443,MEX,08,Colima,201.138.170.20,yes,deberias,,"#257 pues yo no me habia preocupado hasta ahora, pero ahora <strong>deberias</strong> poner un link sobre las opciones para que votemos con el pulgar cual deberias llevar a hawaii",Deberías considerar otra solución.,Tu deberías imaginar un mundo sin violencia.
589156857,11/16/2014 00:35:31,false,1468766929,,11/16/2014 00:31:13,false,neodev,1.0,21628557,MEX,09,Mexico,189.217.17.127,yes,deberias,,"#257 pues yo no me habia preocupado hasta ahora, pero ahora <strong>deberias</strong> poner un link sobre las opciones para que votemos con el pulgar cual deberias llevar a hawaii",Deberías considerar otra solución.,Tu deberías imaginar un mundo sin violencia.
589156857,11/16/2014 00:38:51,false,1468769695,,11/16/2014 00:33:37,false,neodev,1.0,22012352,VEN,25,Caracas,181.183.235.82,no,deberias,,"#257 pues yo no me habia preocupado hasta ahora, pero ahora <strong>deberias</strong> poner un link sobre las opciones para que votemos con el pulgar cual deberias llevar a hawaii",Deberías considerar otra solución.,Tu deberías imaginar un mundo sin violencia.
589156858,11/16/2014 00:00:55,false,1468737905,,11/15/2014 23:58:25,false,clixsense,1.0,20525885,ESP,59,San Sebastian,89.129.34.152,yes,a veces,,"NO se pa que nmecesitan copias de DNI y pasaporte a la vez, pero bueno, lo del notario ya jode un poco mas, con perdón, aparte que de todo eso excepto lo del notario ya tuve que entregarlas en el registro consular, pero con tal de sacarte la pasta, lo que sea, y el envio, mas dinero, pero mejor lo mando por mensajeria, aunque me cueste que lo de correos puede ser desesperante <strong>a veces</strong>.",A veces puedo ser un poco molesto.,Otro
589156858,11/16/2014 00:06:13,false,1468742164,,11/15/2014 23:58:45,false,neodev,1.0,21628557,MEX,09,Mexico,189.217.17.127,yes,a veces,,"NO se pa que nmecesitan copias de DNI y pasaporte a la vez, pero bueno, lo del notario ya jode un poco mas, con perdón, aparte que de todo eso excepto lo del notario ya tuve que entregarlas en el registro consular, pero con tal de sacarte la pasta, lo que sea, y el envio, mas dinero, pero mejor lo mando por mensajeria, aunque me cueste que lo de correos puede ser desesperante <strong>a veces</strong>.",A veces puedo ser un poco molesto.,Otro
589156858,11/16/2014 00:10:25,false,1468745816,,11/16/2014 00:08:37,false,clixsense,1.0,14529443,MEX,08,Colima,201.138.170.20,yes,a veces,,"NO se pa que nmecesitan copias de DNI y pasaporte a la vez, pero bueno, lo del notario ya jode un poco mas, con perdón, aparte que de todo eso excepto lo del notario ya tuve que entregarlas en el registro consular, pero con tal de sacarte la pasta, lo que sea, y el envio, mas dinero, pero mejor lo mando por mensajeria, aunque me cueste que lo de correos puede ser desesperante <strong>a veces</strong>.",A veces puedo ser un poco molesto.,Otro
589156859,11/16/2014 00:08:36,false,1468744333,,11/16/2014 00:06:21,false,clixsense,1.0,14529443,MEX,08,Colima,201.138.170.20,yes,particularmente,,"Los otros,<strong>particularmente</strong> a mi me molestan y mucho",Esto no es particularmente divertido.,Otro
589156859,11/16/2014 00:08:45,false,1468744460,,11/16/2014 00:06:38,false,clixsense,1.0,20525885,ESP,59,San Sebastian,89.129.34.152,no,particularmente,,"Los otros,<strong>particularmente</strong> a mi me molestan y mucho",Esto no es particularmente divertido.,Otro
589156859,11/16/2014 00:12:12,false,1468747530,,11/16/2014 00:07:36,false,neodev,1.0,22012352,VEN,25,Caracas,181.183.235.82,yes,particularmente,,"Los otros,<strong>particularmente</strong> a mi me molestan y mucho",Esto no es particularmente divertido.,Otro
589156860,11/15/2014 23:51:42,false,1468729674,,11/15/2014 23:47:56,false,clixsense,1.0,18424108,ESP,56,Barcelona,80.30.124.117,yes,la mayoria,,"<strong>la mayoria</strong> de los argentinos que conozco son estupendos, y van a seguir siéndolo digan lo que digan en las noticias.",La mayoría de ustedes me conoce.,Otro
589156860,11/15/2014 23:56:24,false,1468734163,,11/15/2014 23:54:38,false,clixsense,1.0,20525885,ESP,59,San Sebastian,89.129.34.152,yes,la mayoria,,"<strong>la mayoria</strong> de los argentinos que conozco son estupendos, y van a seguir siéndolo digan lo que digan en las noticias.",La mayoría de ustedes me conoce.,Otro
589156860,11/16/2014 00:02:17,false,1468739005,,11/15/2014 23:59:44,false,neodev,1.0,22012352,VEN,25,Caracas,181.183.235.82,yes,la mayoria,,"<strong>la mayoria</strong> de los argentinos que conozco son estupendos, y van a seguir siéndolo digan lo que digan en las noticias.",La mayoría de ustedes me conoce.,Otro
589156861,11/16/2014 00:19:58,false,1468753911,,11/16/2014 00:18:33,false,neodev,1.0,22012352,VEN,25,Caracas,181.183.235.82,yes,encuentro,,"Ahora estoy en La Capital Hondureña y me <strong>encuentro</strong> a la caza de un lugar para vivir, y de gente con la que socializar.",Lo encuentro un poco cuestionable.,Me encuentro en casa de María.
589156861,11/16/2014 00:21:07,false,1468754860,,11/16/2014 00:19:29,false,clixsense,1.0,16669322,ESP,51,Sevilla,95.123.246.250,yes,encuentro,,"Ahora estoy en La Capital Hondureña y me <strong>encuentro</strong> a la caza de un lugar para vivir, y de gente con la que socializar.",Lo encuentro un poco cuestionable.,Me encuentro en casa de María.
589156861,11/16/2014 00:23:00,false,1468756338,,11/16/2014 00:18:50,false,neodev,1.0,21628557,MEX,09,Mexico,189.217.17.127,no,encuentro,,"Ahora estoy en La Capital Hondureña y me <strong>encuentro</strong> a la caza de un lugar para vivir, y de gente con la que socializar.",Lo encuentro un poco cuestionable.,Me encuentro en casa de María.
589156862,11/11/2014 19:00:40,true,1463235412,,11/11/2014 18:58:34,false,neodev,1.0,11701575,ESP,54,Rielves,88.11.46.28,yes,sin duda,yes,"Pfff, menudas fiestas me corrí yo allí, madre mia! <strong>sin duda</strong> uno de los pueblos-ciudad mas bonitos que he visto de toda Alemania, y mira que he rulado por el país.",Sin duda el evento será un éxito.,"Al terminar la clase, quedé sin duda alguna sobre el material."
589156862,11/12/2014 02:12:30,true,1463696580,true,11/12/2014 02:10:32,false,neodev,1.0,18445802,CHL,12,Santiago,186.104.224.200,no,sin duda,yes,"Pfff, menudas fiestas me corrí yo allí, madre mia! <strong>sin duda</strong> uno de los pueblos-ciudad mas bonitos que he visto de toda Alemania, y mira que he rulado por el país.",Sin duda el evento será un éxito.,"Al terminar la clase, quedé sin duda alguna sobre el material."
589156862,11/15/2014 23:31:47,true,1468713087,,11/15/2014 23:28:30,false,clixsense,1.0,18424108,ESP,56,Barcelona,80.30.124.117,yes,sin duda,yes,"Pfff, menudas fiestas me corrí yo allí, madre mia! <strong>sin duda</strong> uno de los pueblos-ciudad mas bonitos que he visto de toda Alemania, y mira que he rulado por el país.",Sin duda el evento será un éxito.,"Al terminar la clase, quedé sin duda alguna sobre el material."
